Date,Open,High,Low,Close,Adj Close,Volume
21/07/2011,13.819643,13.930714,13.710714,13.831786,11.914196,526534400
22/07/2011,13.868571,14.108929,13.848214,14.046429,12.099082,516728800
25/07/2011,13.941071,14.285714,13.915,14.232143,12.259048,589806000
26/07/2011,14.285714,14.446429,14.274286,14.4075,12.410095,476582400
27/07/2011,14.306786,14.38,14.005357,14.021071,12.077242,659324400
28/07/2011,13.986429,14.178214,13.861786,13.993571,12.05355,594034000
29/07/2011,13.844286,14.1125,13.714286,13.945714,12.012326,632584400
01/08/2011,14.206429,14.267857,14.013214,14.169643,12.205212,612836000
02/08/2011,14.201786,14.210714,13.869643,13.889643,11.964031,639539600
03/08/2011,13.963571,14.055357,13.651429,14.020357,12.076623,732508000
04/08/2011,13.9075,13.975714,13.476786,13.4775,11.609024,871407600
05/08/2011,13.587143,13.696429,12.948929,13.343571,11.493663,1204590800
08/08/2011,12.9175,13.134643,12.607857,12.614643,10.865795,1143833600
09/08/2011,12.903571,13.378929,12.678571,13.3575,11.505663,1082583600
10/08/2011,13.255357,13.380357,12.946429,12.988929,11.188191,878656800
11/08/2011,13.232857,13.408929,13.025714,13.346429,11.496124,741969200
12/08/2011,13.5025,13.558571,13.365357,13.463929,11.597337,528976000
15/08/2011,13.558214,13.748929,13.503214,13.693214,11.794834,460544000
16/08/2011,13.625714,13.691786,13.430714,13.588571,11.704698,498750000
17/08/2011,13.653929,13.732857,13.5,13.587143,11.703469,442061200
18/08/2011,13.244286,13.308929,12.906071,13.073214,11.260789,851435200
19/08/2011,12.934643,13.107143,12.714286,12.715357,10.952542,775888400
22/08/2011,13.018214,13.031429,12.681786,12.73,10.965158,535315200
23/08/2011,12.867857,13.344286,12.75,13.342857,11.493049,656835200
24/08/2011,13.338214,13.534286,13.235714,13.435,11.572418,626267600
25/08/2011,13.038571,13.408929,13.035714,13.347143,11.49674,871346000
26/08/2011,13.256071,13.707143,13.242857,13.699286,11.80006,641477200
29/08/2011,13.863571,13.982143,13.857143,13.9275,11.996639,405269200
30/08/2011,13.866071,13.994286,13.793214,13.928214,11.997255,417922400
31/08/2011,13.948929,14.002857,13.637857,13.743929,11.838518,522586400
01/09/2011,13.779286,13.833571,13.597143,13.608214,11.721617,343725200
02/09/2011,13.383571,13.5,13.279643,13.358929,11.506895,438939200
06/09/2011,13.120357,13.583214,13.088571,13.562143,11.681937,509698000
07/09/2011,13.77,13.771429,13.642857,13.711786,11.810833,350576800
08/09/2011,13.657143,13.878929,13.653929,13.719286,11.817292,416158400
09/09/2011,13.711786,13.785714,13.393571,13.481429,11.612409,564813200
12/09/2011,13.321429,13.602857,13.282143,13.569286,11.688087,467832400
13/09/2011,13.647857,13.793214,13.580357,13.736429,11.832057,440560400
14/09/2011,13.822143,14.0075,13.777143,13.903571,11.976027,534724400
15/09/2011,13.979643,14.059286,13.925,14.034286,12.088619,417818800
16/09/2011,14.126429,14.303571,14.108214,14.303571,12.320573,698513200
19/09/2011,14.178571,14.758214,14.114286,14.701071,12.662964,823860800
20/09/2011,14.830357,15.102143,14.685357,14.766071,12.718955,775754000
21/09/2011,14.987143,15.056786,14.714286,14.719286,12.678658,605976000
22/09/2011,14.3225,14.636429,14.167857,14.350714,12.361182,968480800
23/09/2011,14.295714,14.526429,14.280357,14.439286,12.437475,546277200
26/09/2011,14.280714,14.427857,13.975,14.398929,12.402711,812876400
27/09/2011,14.5975,14.616071,14.216429,14.259286,12.282425,632497600
28/09/2011,14.2925,14.419286,14.161071,14.178929,12.213211,429637600
29/09/2011,14.354286,14.364643,13.793214,13.948929,12.015098,651086800
30/09/2011,13.825714,13.888929,13.613571,13.618571,11.730541,547640800
03/10/2011,13.584643,13.665714,13.3275,13.378571,11.523815,669099200
04/10/2011,13.3775,13.635714,12.651429,13.303571,11.459211,1233677200
05/10/2011,13.137857,13.565,12.867857,13.508929,11.636098,786469600
06/10/2011,13.333214,13.742143,13.278571,13.4775,11.609024,812582400
07/10/2011,13.420714,13.490714,13.160357,13.207143,11.376152,535458000
10/10/2011,13.538929,13.886071,13.5075,13.886071,11.960955,442514800
11/10/2011,14.020357,14.399286,13.982143,14.296071,12.314115,605687600
12/10/2011,14.547857,14.616071,14.290714,14.363929,12.372562,622286000
13/10/2011,14.463571,14.586786,14.3875,14.586786,12.564525,426185200
14/10/2011,14.886786,15.071429,14.831071,15.071429,12.981977,573367200
17/10/2011,15.062143,15.239286,14.855,14.999643,12.920141,686044800
18/10/2011,15.062857,15.171786,14.856786,15.08,12.989361,881602400
19/10/2011,14.333929,14.586429,14.207143,14.236429,12.262739,1104059600
20/10/2011,14.285714,14.298214,14.078929,14.118214,12.160911,549270400
21/10/2011,14.217857,14.255,13.955357,14.031071,12.085852,621244400
24/10/2011,14.149286,14.517857,14.121429,14.491786,12.482696,502138000
25/10/2011,14.465357,14.519643,14.192143,14.206071,12.23659,430427200
26/10/2011,14.348571,14.376786,14.041071,14.307143,12.32365,456304800
27/10/2011,14.555714,14.607143,14.353214,14.453214,12.449469,494664800
28/10/2011,14.392857,14.5125,14.375357,14.4625,12.457469,322842800
31/10/2011,14.372143,14.618929,14.323214,14.456429,12.452241,385501200
01/11/2011,14.193214,14.267857,14.043571,14.161071,12.197826,531790000
02/11/2011,14.288929,14.301429,14.111071,14.193214,12.225516,327350800
03/11/2011,14.2525,14.407143,14.12,14.395357,12.399633,441386400
04/11/2011,14.358214,14.408571,14.255714,14.294286,12.312578,302229200
07/11/2011,14.2825,14.285714,14.1475,14.276071,12.296884,270275600
08/11/2011,14.364643,14.571429,14.341429,14.508214,12.496847,400442000
09/11/2011,14.1775,14.3175,14.079643,14.117143,12.159989,558684000
10/11/2011,14.179643,14.186071,13.648214,13.757857,11.850516,744752400
11/11/2011,13.8075,13.882143,13.580714,13.736429,11.832057,653786000
14/11/2011,13.697143,13.758929,13.507143,13.545,11.667166,432905200
15/11/2011,13.6,13.910714,13.551786,13.886786,11.961568,430810800
16/11/2011,13.901786,13.969286,13.725714,13.741786,11.836673,349210400
17/11/2011,13.713571,13.735,13.410714,13.478929,11.610253,479900400
18/11/2011,13.532857,13.571071,13.388571,13.390714,11.534269,371938000
21/11/2011,13.228571,13.274286,13.068214,13.178929,11.351848,447980400
22/11/2011,13.250714,13.4975,13.247857,13.446786,11.582571,409021200
23/11/2011,13.375357,13.422857,13.102857,13.106786,11.289704,428271200
25/11/2011,13.157857,13.255357,12.975714,12.984643,11.184498,254760800
28/11/2011,13.298214,13.454286,13.226071,13.432857,11.570572,346413200
29/11/2011,13.422857,13.529643,13.221429,13.328571,11.480746,375855200
30/11/2011,13.6175,13.652857,13.510714,13.65,11.757608,405938400
01/12/2011,13.662143,13.892857,13.598214,13.854643,11.933886,387181200
02/12/2011,13.9225,14.058214,13.877857,13.917857,11.988333,379055600
05/12/2011,14.053214,14.1575,13.9425,14.036071,12.090158,357210000
06/12/2011,14.018214,14.093929,13.906429,13.9625,12.026789,283598000
07/12/2011,13.926071,13.962143,13.812857,13.896071,11.969569,304746400
08/12/2011,13.980357,14.125,13.936786,13.952143,12.017867,376356400
09/12/2011,14.030357,14.072857,13.965357,14.057857,12.108925,296993200
12/12/2011,13.988571,14.067857,13.908929,13.994286,12.054166,301067200
13/12/2011,14.035714,14.121429,13.825,13.886071,11.960955,338928800
14/12/2011,13.810714,13.835,13.488571,13.578214,11.695778,406887600
15/12/2011,13.690357,13.705,13.511071,13.533571,11.657325,256200000
16/12/2011,13.584286,13.719643,13.556071,13.607857,11.72131,421478400
19/12/2011,13.659643,13.744643,13.588571,13.650357,11.757918,235530400
20/12/2011,13.848571,14.146429,13.830714,14.141071,12.180599,337215200
21/12/2011,14.1675,14.189286,14.000357,14.158929,12.195984,262948000
22/12/2011,14.178571,14.254643,14.146429,14.233929,12.260582,202358800
23/12/2011,14.274643,14.413929,14.2675,14.404643,12.407633,269399200
27/12/2011,14.396429,14.610357,14.393571,14.518929,12.506072,265076000
28/12/2011,14.531786,14.580357,14.333571,14.38,12.386407,228662000
29/12/2011,14.407143,14.4875,14.303929,14.468571,12.462699,215978000
30/12/2011,14.411071,14.51,14.410357,14.464286,12.459009,179662000
03/01/2012,14.621429,14.732143,14.607143,14.686786,12.650659,302220800
04/01/2012,14.642857,14.81,14.617143,14.765714,12.718646,260022000
05/01/2012,14.819643,14.948214,14.738214,14.929643,12.85985,271269600
06/01/2012,14.991786,15.098214,14.972143,15.085714,12.994284,318292800
09/01/2012,15.196429,15.276786,15.048214,15.061786,12.973674,394024400
10/01/2012,15.211071,15.214286,15.053571,15.115714,13.020121,258196400
11/01/2012,15.095714,15.101786,14.975357,15.091071,12.998899,215084800
12/01/2012,15.081429,15.103571,14.955357,15.049643,12.963211,212587200
13/01/2012,14.989286,15.016071,14.952143,14.993214,12.914607,226021600
17/01/2012,15.15,15.213929,15.105714,15.167857,13.065036,242897200
18/01/2012,15.248571,15.338214,15.225,15.325357,13.200701,276791200
19/01/2012,15.3625,15.406071,15.2325,15.276786,13.158866,261738400
20/01/2012,15.2675,15.267857,14.991071,15.010714,12.92968,413974400
23/01/2012,15.095357,15.301786,15.082143,15.264643,13.148404,306062400
24/01/2012,15.182143,15.182143,14.983929,15.014643,12.933064,547638000
25/01/2012,16.23,16.230356,15.8475,15.952143,13.740594,958314000
26/01/2012,16.012857,16.028214,15.826429,15.879643,13.678146,323985200
27/01/2012,15.869286,16.017143,15.848929,15.974286,13.759666,299709200
30/01/2012,15.918214,16.210714,15.906786,16.178928,13.93594,379341200
31/01/2012,16.27107,16.365713,16.18107,16.302856,14.042683,391683600
01/02/2012,16.371786,16.3925,16.269644,16.2925,14.033762,270046000
02/02/2012,16.282143,16.327499,16.213572,16.254286,14.000848,186796400
03/02/2012,16.332144,16.428572,16.27,16.417143,14.141126,286599600
06/02/2012,16.370714,16.606428,16.364286,16.570356,14.273102,249412800
07/02/2012,16.616072,16.776787,16.592142,16.743929,14.422609,316223600
08/02/2012,16.803572,17.028214,16.775,17.024286,14.664097,407890000
09/02/2012,17.17,17.741072,17.162857,17.613214,15.17138,884214800
10/02/2012,17.534286,17.772142,17.448214,17.622143,15.17907,631302000
13/02/2012,17.840357,17.993929,17.753214,17.950001,15.461476,517216000
14/02/2012,18.023571,18.19857,17.928572,18.195,15.672507,460398400
15/02/2012,18.366428,18.79607,17.746071,17.77393,15.309814,1506120000
16/02/2012,17.553572,18.031786,17.379642,17.936071,15.449476,944552000
17/02/2012,17.968214,18.134644,17.867857,17.932858,15.446707,535805200
21/02/2012,18.102858,18.387501,18.004286,18.387501,15.838323,605595200
22/02/2012,18.324286,18.410357,18.18107,18.322857,15.78264,483302400
23/02/2012,18.395714,18.493929,18.196428,18.442499,15.885691,568027600
24/02/2012,18.559643,18.674999,18.522858,18.657499,16.070887,415072000
27/02/2012,18.618214,18.875,18.438572,18.777143,16.173943,547582000
28/02/2012,18.855715,19.121786,18.780357,19.121786,16.470814,600387200
29/02/2012,19.341429,19.557501,19.132143,19.372856,16.687073,952011200
01/03/2012,19.577499,19.57893,19.241785,19.445356,16.749516,683270000
02/03/2012,19.437143,19.52857,19.375713,19.470715,16.771362,431712400
05/03/2012,19.479286,19.552856,18.785713,19.04143,16.40159,809124400
06/03/2012,18.702143,19.060356,18.436428,18.937857,16.31238,810238800
07/03/2012,19.171429,19.206429,18.689285,18.953215,16.325609,798520800
08/03/2012,19.096071,19.3925,19.004286,19.356787,16.673222,516457200
09/03/2012,19.436071,19.562143,19.396786,19.470358,16.771057,418919200
12/03/2012,19.606428,19.714287,19.535713,19.714287,16.981161,407282400
13/03/2012,19.912144,20.292143,19.848213,20.289286,17.476456,690855200
14/03/2012,20.644644,21.24,20.549999,21.056429,18.137236,1418844000
15/03/2012,21.414642,21.428928,20.6625,20.912857,18.013569,1159718000
16/03/2012,20.882856,21.042856,20.642857,20.913214,18.013882,825487600
19/03/2012,21.370358,21.491785,21.0375,21.467857,18.491631,901236000
20/03/2012,21.411072,21.674999,21.124287,21.64143,18.64114,816662000
21/03/2012,21.526428,21.773214,21.47893,21.517857,18.534697,644042000
22/03/2012,21.349285,21.589287,21.268929,21.405001,18.437487,623870800
23/03/2012,21.446072,21.492857,21.228571,21.2875,18.336275,430488800
26/03/2012,21.42107,21.683929,21.259287,21.677856,18.67252,595742000
27/03/2012,21.649286,22.01,21.645,21.945715,18.90324,607129600
28/03/2012,22.084999,22.194643,21.796785,22.057858,18.999834,655460400
29/03/2012,21.885,22.02,21.686787,21.780714,18.761106,608238400
30/03/2012,21.741785,21.805714,21.355,21.4125,18.443945,731038000
02/04/2012,21.493929,22.098928,21.442142,22.093929,19.030903,598351600
03/04/2012,22.40357,22.57893,22.2325,22.475714,19.359755,834559600
04/04/2012,22.298214,22.352142,22.035713,22.296785,19.205635,572980800
05/04/2012,22.392143,22.66643,22.264286,22.63143,19.493883,641298000
09/04/2012,22.361786,22.851429,22.332144,22.7225,19.572329,597536800
10/04/2012,22.854643,23,22.357143,22.444286,19.332685,889725200
11/04/2012,22.72143,22.745358,22.262142,22.364286,19.263783,696614800
12/04/2012,22.321428,22.547501,22.160713,22.241785,19.158264,614336800
13/04/2012,22.289642,22.310715,21.553928,21.615356,18.618679,859644800
16/04/2012,21.787857,21.795713,20.651787,20.718929,17.846533,1050786800
17/04/2012,20.67643,21.785713,20.425358,21.775,18.756189,1025528000
18/04/2012,21.918571,22.151787,21.525356,21.726429,18.714354,954531200
19/04/2012,21.436428,21.5975,20.875713,20.98,18.071405,834719200
20/04/2012,21.120714,21.236429,20.372143,20.463572,17.626574,1030985200
23/04/2012,20.378929,20.595358,19.879286,20.417856,17.587194,966529200
24/04/2012,20.093214,20.274643,19.821428,20.01,17.23588,1076149200
25/04/2012,21.987143,22.071428,21.642857,21.785713,18.765415,905777600
26/04/2012,21.938213,21.953215,21.504642,21.703571,18.694662,536068400
27/04/2012,21.609644,21.649286,21.446428,21.535713,18.550079,406722400
30/04/2012,21.35,21.371429,20.821428,20.856428,17.964962,506144800
01/05/2012,20.889286,21.312857,20.758215,20.790358,17.908056,610999200
02/05/2012,20.722857,20.978571,20.673571,20.927856,18.026491,427389200
03/05/2012,21.089287,21.121429,20.725,20.779285,17.898514,390549600
04/05/2012,20.610001,20.655714,20.184643,20.1875,17.388777,529992400
07/05/2012,20.053572,20.456072,20.043928,20.338572,17.518904,460118400
08/05/2012,20.342142,20.410713,19.954643,20.292143,17.478909,497252000
09/05/2012,20.132143,20.499287,20.030357,20.327856,17.509672,480704000
10/05/2012,20.520714,20.567142,20.30143,20.375713,17.550896,333200000
11/05/2012,20.178572,20.516787,20.155357,20.239643,17.433689,399546000
14/05/2012,20.091785,20.268213,19.914286,19.936428,17.172514,352626400
15/05/2012,20.051786,20.115,19.705357,19.756071,17.01716,476336000
16/05/2012,19.7875,19.888929,19.322857,19.502857,16.799047,560896000
17/05/2012,19.475357,19.553572,18.932858,18.932858,16.308073,717220000
18/05/2012,19.07,19.407499,18.649286,18.942142,16.316067,732292400
21/05/2012,19.089287,20.055,19.073214,20.045713,17.266645,631106000
22/05/2012,20.34107,20.495714,19.735001,19.891787,17.134058,694870400
23/05/2012,19.910713,20.457144,19.758215,20.377144,17.552126,584897600
24/05/2012,20.566786,20.589287,20.043928,20.190001,17.390926,496230000
25/05/2012,20.163929,20.208929,19.945356,20.081785,17.297714,328507200
29/05/2012,20.389286,20.5,20.189644,20.438213,17.604725,380508800
30/05/2012,20.328571,20.713928,20.234285,20.684643,17.816999,529429600
31/05/2012,20.740713,20.767857,20.409286,20.633215,17.772696,491674400
01/06/2012,20.327143,20.451786,20.018572,20.035357,17.257727,520987600
04/06/2012,20.053572,20.267857,19.589287,20.153214,17.359245,556995600
05/06/2012,20.045357,20.231071,19.940357,20.10107,17.314327,388214400
06/06/2012,20.2775,20.494642,20.196428,20.409286,17.579817,401455600
07/06/2012,20.6175,20.61857,20.375,20.418571,17.587809,379766800
08/06/2012,20.414286,20.735001,20.321428,20.725714,17.852373,347516400
11/06/2012,20.99,21.017857,20.379642,20.39893,17.570892,591264800
12/06/2012,20.51643,20.593571,20.239286,20.577143,17.724401,435380400
13/06/2012,20.518572,20.66,20.370714,20.434286,17.601347,293580000
14/06/2012,20.401428,20.482143,20.259287,20.411785,17.581966,345573200
15/06/2012,20.392857,20.522142,20.34107,20.504642,17.661945,335255200
18/06/2012,20.39143,20.996071,20.370358,20.920713,18.020342,440412000
19/06/2012,20.835714,21.071428,20.825001,20.97893,18.070486,361404400
20/06/2012,21.0075,21.044643,20.742857,20.919287,18.01911,358943200
21/06/2012,20.908571,21.007856,20.622856,20.631071,17.770853,326351200
22/06/2012,20.68,20.7925,20.550714,20.789286,17.907129,284471600
25/06/2012,20.617857,20.707144,20.370358,20.384644,17.55859,304382400
26/06/2012,20.404642,20.5175,20.261786,20.429644,17.597345,276536400
27/06/2012,20.535713,20.597857,20.425714,20.517857,17.673332,202997200
28/06/2012,20.416786,20.5,20.200357,20.323214,17.505676,282836400
29/06/2012,20.642857,20.857143,20.508928,20.857143,17.96558,421500800
02/07/2012,20.883215,21.195356,20.842857,21.161428,18.227684,400092000
03/07/2012,21.245714,21.428572,21.214287,21.407499,18.439636,241712800
05/07/2012,21.44857,21.940714,21.416071,21.783571,18.763575,484383200
06/07/2012,21.681786,21.73,21.485001,21.638571,18.63867,418930400
09/07/2012,21.617857,21.924999,21.575357,21.924643,18.885088,379405600
10/07/2012,22.070356,22.138214,21.618214,21.721786,18.710354,511957600
11/07/2012,21.647142,21.702143,21.329287,21.586786,18.594069,469322000
12/07/2012,21.437143,21.5525,21.167143,21.389286,18.423948,428041600
13/07/2012,21.53393,21.685356,21.428572,21.606071,18.610685,311427200
16/07/2012,21.611429,21.843571,21.607857,21.675358,18.670362,301260400
17/07/2012,21.813929,21.839287,21.541071,21.67643,18.671293,293624800
18/07/2012,21.663929,21.726429,21.555714,21.652143,18.650364,252700000
19/07/2012,21.831429,21.976786,21.642857,21.940001,18.898315,436861600
20/07/2012,21.893929,21.944286,21.560715,21.582144,18.590065,397471200
23/07/2012,21.228571,21.639286,20.989643,21.565357,18.575605,487975600
24/07/2012,21.692142,21.774286,21.375357,21.46143,18.486088,565132400
25/07/2012,20.51643,20.742857,20.357143,20.534643,17.687792,877312800
26/07/2012,20.705713,20.728571,20.370001,20.531429,17.685022,406632800
27/07/2012,20.536072,20.922501,20.413929,20.898571,18.001268,403936400
30/07/2012,21.104286,21.408571,20.99357,21.251072,18.304897,379142400
31/07/2012,21.543928,21.84643,21.525715,21.812857,18.788801,462327600
01/08/2012,21.996786,22.014286,21.535713,21.671785,18.667282,384501600
02/08/2012,21.530001,21.810356,21.4375,21.706785,18.697439,332158400
03/08/2012,21.915358,22.070715,21.841429,21.989286,18.940767,344920800
06/08/2012,22.04607,22.316786,21.973572,22.233929,19.151493,302103200
07/08/2012,22.241785,22.321428,22.072857,22.175358,19.101044,290446800
08/08/2012,22.121071,22.281429,22.039286,22.137857,19.068747,244706000
09/08/2012,22.066071,22.204643,22.064285,22.168928,19.177488,221642400
10/08/2012,22.096786,22.205713,22.09643,22.203571,19.207455,194938800
13/08/2012,22.263929,22.5,22.258928,22.5,19.46389,278832400
14/08/2012,22.566786,22.807501,22.5075,22.560356,19.516102,340169200
15/08/2012,22.546429,22.642857,22.419643,22.529642,19.489529,257342400
16/08/2012,22.543215,22.741428,22.517857,22.726429,19.659763,254534000
17/08/2012,22.857143,23.149643,22.814644,23.146786,20.02339,442761200
20/08/2012,23.214643,23.755358,23.210714,23.755358,20.549845,613384800
21/08/2012,23.957857,24.102858,23.22607,23.430714,20.269014,812719600
22/08/2012,23.372143,23.892857,23.146786,23.888214,20.66478,565322800
23/08/2012,23.789642,23.924999,23.612499,23.665358,20.471992,420128800
24/08/2012,23.553928,23.91,23.4125,23.686428,20.490219,437340400
27/08/2012,24.285357,24.316786,24.055,24.13143,20.875175,427008400
28/08/2012,24.106428,24.146429,23.952499,24.1,20.847988,267416800
29/08/2012,24.116072,24.202499,24.021429,24.0525,20.8069,202806800
30/08/2012,23.951429,23.983929,23.673214,23.709642,20.510307,302699600
31/08/2012,23.830357,23.878571,23.473213,23.758572,20.552628,338321200
04/09/2012,23.777143,24.112143,23.732143,24.106071,20.853241,367892000
05/09/2012,24.127501,24.155357,23.914286,23.936787,20.706795,336375200
06/09/2012,24.041786,24.224644,23.957144,24.1525,20.893404,391196400
07/09/2012,24.21607,24.374287,24.134644,24.30143,21.02224,329666400
10/09/2012,24.301786,24.403214,23.646429,23.669287,20.475393,487998000
11/09/2012,23.753929,23.932142,23.446428,23.592501,20.408968,503983200
12/09/2012,23.816071,23.924999,23.428572,23.92107,20.693203,712233200
13/09/2012,24.191786,24.482143,24.098928,24.392143,21.100708,598360000
14/09/2012,24.64143,24.892143,24.567499,24.688572,21.357134,600474000
17/09/2012,24.976786,24.992857,24.807501,24.992144,21.619747,398031200
18/09/2012,24.995714,25.083214,24.872143,25.068214,21.685551,373503200
19/09/2012,25.009287,25.1425,24.984644,25.075001,21.691423,326874800
20/09/2012,24.969999,25.002144,24.772142,24.953571,21.586376,336568400
21/09/2012,25.086071,25.18107,24.977142,25.003214,21.62932,571589200
24/09/2012,24.530714,24.825714,24.392857,24.67107,21.342001,639766400
25/09/2012,24.580713,24.742144,24.035713,24.055,20.809057,518789600
26/09/2012,23.883572,24.024643,23.614286,23.75643,20.550776,576503200
27/09/2012,23.724644,24.363214,23.583929,24.332857,21.049421,594090000
28/09/2012,24.241072,24.325357,23.8125,23.825001,20.610096,535110800
01/10/2012,23.969999,24.169643,23.446428,23.549643,20.371899,543594800
02/10/2012,23.63607,23.798214,23.237499,23.618214,20.43121,627992400
03/10/2012,23.745001,23.995001,23.665358,23.980356,20.74449,424281200
04/10/2012,23.973213,24.080357,23.769644,23.814285,20.600832,370725600
05/10/2012,23.757143,23.785713,23.26,23.306786,20.161814,594006000
08/10/2012,23.102858,23.127144,22.718214,22.791786,19.716301,637994000
09/10/2012,22.808929,22.874643,22.269644,22.708929,19.644627,838597200
10/10/2012,22.847857,23.035,22.75,22.889643,19.800951,510356000
11/10/2012,23.089287,23.114286,22.432142,22.432142,19.405182,546081200
12/10/2012,22.484285,22.692142,22.332144,22.489643,19.454927,460014800
15/10/2012,22.583929,22.683214,22.280357,22.67,19.610954,432502000
16/10/2012,22.691786,23.225,22.535713,23.206785,20.075302,549771600
17/10/2012,23.173929,23.313929,23,23.021786,19.915266,389037600
18/10/2012,22.842501,22.930714,22.5,22.594286,19.545448,476624400
19/10/2012,22.5375,22.563213,21.772142,21.780001,18.841045,744086000
22/10/2012,21.872143,22.692142,21.812857,22.643929,19.588396,546730800
23/10/2012,22.535713,22.639286,21.84643,21.905714,18.949799,707145600
24/10/2012,22.194286,22.376785,21.808571,22.029642,19.056999,558527200
25/10/2012,22.142857,22.214287,21.626785,21.769285,18.831772,656325600
26/10/2012,21.765356,21.928572,21.107143,21.571428,18.660618,1018432800
31/10/2012,21.245714,21.498571,20.989286,21.261429,18.392447,510003200
01/11/2012,21.365,21.535713,21.220358,21.305,18.430141,361298000
02/11/2012,21.281786,21.319643,20.526787,20.6,17.820271,599373600
05/11/2012,20.84,20.991785,20.628571,20.879286,18.061867,529135600
06/11/2012,21.079643,21.097857,20.717501,20.816071,18.007187,374917200
07/11/2012,20.494286,20.519285,19.848213,19.928572,17.318184,793648800
08/11/2012,20.022499,20.079643,19.1175,19.205357,16.689701,1056146000
09/11/2012,19.300714,19.817142,19.061428,19.537857,16.978649,929913600
12/11/2012,19.791071,19.803572,19.237499,19.386786,16.847363,515802000
13/11/2012,19.246786,19.66,19.155714,19.389286,16.849541,532949200
14/11/2012,19.482143,19.551786,19.149286,19.174286,16.662701,477170400
15/11/2012,19.1975,19.267857,18.665001,18.772142,16.313227,789910800
16/11/2012,18.757143,18.928572,18.0625,18.845715,16.377165,1266893600
19/11/2012,19.311071,20.267857,19.281429,20.204643,17.55809,823317600
20/11/2012,20.425358,20.426786,19.806429,20.032499,17.408499,642754000
21/11/2012,20.151787,20.263214,19.878571,20.060715,17.433016,373002000
23/11/2012,20.256071,20.428572,20.092857,20.410713,17.737175,272826400
26/11/2012,20.567858,21.071428,20.489643,21.054644,18.296759,630579600
27/11/2012,21.055357,21.08643,20.717857,20.885,18.149334,533330000
28/11/2012,20.616785,20.921429,20.437857,20.819286,18.092228,520864400
29/11/2012,21.079287,21.223213,20.901787,21.048571,18.291477,514698800
30/11/2012,20.956785,21.014286,20.809999,20.902857,18.164852,391319600
03/12/2012,21.201786,21.235357,20.910713,20.935356,18.193092,364280000
04/12/2012,20.77857,20.77857,20.433214,20.566071,17.872177,557068400
05/12/2012,20.318214,20.330357,19.241785,19.2425,16.721972,1044638000
06/12/2012,18.890715,19.76107,18.522499,19.544287,16.984234,1177212400
07/12/2012,19.764286,19.828571,18.928572,19.044643,16.550035,787040800
10/12/2012,18.75,19.2325,18.627857,18.922144,16.443588,630484400
11/12/2012,19.2775,19.627144,19.191786,19.335358,16.802675,592345600
12/12/2012,19.563213,19.571428,19.1525,19.25,16.728497,487144000
13/12/2012,18.969643,19.201429,18.77857,18.9175,16.439552,625259600
14/12/2012,18.383928,18.504642,18.056429,18.206785,15.821932,1009579200
17/12/2012,18.176071,18.571428,17.901072,18.529642,16.102499,757607200
18/12/2012,18.75,19.103571,18.580357,19.067858,16.570215,625685200
19/12/2012,18.981071,19.060715,18.767857,18.796785,16.334646,449369200
20/12/2012,18.928572,18.935715,18.531429,18.633215,16.192499,481689600
21/12/2012,18.3025,18.559643,18.222857,18.547501,16.118017,596268400
24/12/2012,18.583929,18.723213,18.525356,18.577499,16.144087,175753200
26/12/2012,18.535713,18.552143,18.254286,18.321428,15.921561,302436400
27/12/2012,18.340714,18.4375,18.023571,18.395,15.985488,455120400
28/12/2012,18.224644,18.374287,18.147142,18.199642,15.815725,354278400
31/12/2012,18.233213,19.121429,18.178572,19.006071,16.51652,659492400
02/01/2013,19.779285,19.821428,19.343929,19.608213,17.039789,560518000
03/01/2013,19.567142,19.631071,19.321428,19.360714,16.824715,352965200
04/01/2013,19.1775,19.236786,18.779642,18.821428,16.356062,594333600
07/01/2013,18.642857,18.90357,18.4,18.710714,16.259851,484156400
08/01/2013,18.900356,18.996071,18.616072,18.76107,16.303608,458707200
09/01/2013,18.660713,18.750357,18.428213,18.467857,16.0488,407604400
10/01/2013,18.876785,18.882856,18.411428,18.696787,16.247751,601146000
11/01/2013,18.607143,18.761429,18.536428,18.582144,16.148121,350506800
14/01/2013,17.952856,18.125,17.803928,17.919643,15.572401,734207600
15/01/2013,17.796429,17.821072,17.263571,17.354286,15.081093,876772400
16/01/2013,17.665714,18.194286,17.589287,18.074642,15.707092,690804800
17/01/2013,18.225357,18.241072,17.929644,17.952856,15.60126,453678400
18/01/2013,17.804285,17.936428,17.728571,17.857143,15.518086,472922800
22/01/2013,18.02,18.138571,17.736786,18.0275,15.666129,461546400
23/01/2013,18.171785,18.3925,18.0275,18.3575,15.952903,861509600
24/01/2013,16.428572,16.633215,16.080357,16.089287,13.981799,1460852400
25/01/2013,16.131786,16.293928,15.535714,15.71,13.652194,1208026400
28/01/2013,15.636786,16.186071,15.566429,16.065357,13.961001,785517600
29/01/2013,16.375,16.435715,16.147142,16.366785,14.222943,571158000
30/01/2013,16.321428,16.521429,16.232143,16.315357,14.178254,417155200
31/01/2013,16.320715,16.402857,16.249287,16.2675,14.136668,319334400
01/02/2013,16.396786,16.41,16.012501,16.200714,14.078626,539484400
04/02/2013,16.211071,16.283571,15.785714,15.797143,13.727921,477117200
05/02/2013,15.858929,16.419287,15.793571,16.351429,14.209601,573347600
06/02/2013,16.3025,16.660713,16.16357,16.333929,14.194393,593706400
07/02/2013,16.544643,16.785713,16.218571,16.722143,14.616449,704580800
